timestamp,crypto_id,symbol,crypto_name,price_usd,price_change_percentage_24h,source_file,previous_price_usd,price_change_since_last_collect,price_change_pct_since_last_collect,movement_status,date,hour
2026-04-25 18:46:39,solana,,,85.72,-0.7847980176079192,crypto_2026-04-25_18-46-39.json,85.73,-0.010000000000005116,-0.011664528169841497,queda,2026-04-25,18
2026-04-25 18:47:03,solana,,,85.72,-0.7847980176079192,crypto_2026-04-25_18-47-03.json,85.72,0.0,0.0,estável,2026-04-25,18
2026-04-25 18:50:22,solana,,,85.79,-0.7060481634136027,crypto_2026-04-25_18-50-22.json,85.72,0.07000000000000739,0.08166122258516961,alta,2026-04-25,18
2026-04-25 18:55:24,solana,,,85.79,-0.6767253142147526,crypto_2026-04-25_18-55-24.json,85.79,0.0,0.0,estável,2026-04-25,18
2026-04-25 19:00:04,solana,,,85.76,-0.7128467870298164,crypto_2026-04-25_19-00-04.json,85.79,-0.030000000000001137,-0.03496911061895458,queda,2026-04-25,19
2026-04-25 19:05:04,solana,,,85.68,-0.8883537204377836,crypto_2026-04-25_19-05-04.json,85.76,-0.0799999999999983,-0.09328358208955025,queda,2026-04-25,19
2026-04-25 19:10:04,solana,,,85.68,-0.7600055719340992,crypto_2026-04-25_19-10-04.json,85.68,0.0,0.0,estável,2026-04-25,19
2026-04-25 19:15:05,solana,,,85.66,-0.7416661040703244,crypto_2026-04-25_19-15-05.json,85.68,-0.020000000000010232,-0.023342670401505873,queda,2026-04-25,19
2026-04-25 19:20:04,solana,,,85.65,-0.7958469747147809,crypto_2026-04-25_19-20-04.json,85.66,-0.009999999999990905,-0.011674060238140212,queda,2026-04-25,19
2026-04-25 19:25:04,solana,,,85.68,-0.7734297349368294,crypto_2026-04-25_19-25-04.json,85.65,0.030000000000001137,0.03502626970227803,alta,2026-04-25,19
2026-04-25 19:30:05,solana,,,85.68,-0.7615800684236791,crypto_2026-04-25_19-30-05.json,85.68,0.0,0.0,estável,2026-04-25,19
2026-04-25 19:35:05,solana,,,85.62,-0.8117573986578931,crypto_2026-04-25_19-35-05.json,85.68,-0.060000000000002274,-0.07002801120448444,queda,2026-04-25,19
2026-04-25 19:40:05,solana,,,85.62,-0.7856318835403572,crypto_2026-04-25_19-40-05.json,85.62,0.0,0.0,estável,2026-04-25,19
